,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6916,4,4,3,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
6917,4,3,3,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
6918,3,3,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
6919,3,4,5,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
6920,3,3,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
6921,4,1,4,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,4,1
6922,4,3,5,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
6923,4,3,3,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
6924,3,3,3,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
6925,0,1,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
6926,3,4,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
6927,3,3,5,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
6928,3,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,3,1,3
6929,6,4,6,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
6930,3,3,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
6931,4,4,3,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
6932,3,3,5,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
6933,0,3,9,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,2,1
6934,6,4,3,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
6935,3,4,3,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
6936,3,3,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
6937,4,4,5,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
6938,6,1,9,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,4,1
6939,0,3,9,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
6940,4,3,3,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
6941,3,4,5,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
6942,3,4,5,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
6943,4,3,5,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
6944,4,3,5,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
6945,3,4,5,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
6946,3,4,3,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
6947,6,3,3,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
6948,4,4,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
6949,6,3,5,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
6950,4,3,3,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
6951,4,4,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
6952,3,4,3,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
6953,6,1,9,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,4,1
6954,4,3,5,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,0
6955,3,3,5,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
6956,4,3,3,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
6957,4,3,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
6958,4,4,5,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
6959,4,1,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
6960,4,3,5,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
6961,4,4,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
6962,4,3,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
6963,4,3,3,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
6964,6,3,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
6965,6,4,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
6966,3,3,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
6967,4,4,5,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
6968,0,3,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,0
6969,3,3,5,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
6970,4,4,3,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
6971,6,3,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,0
6972,3,3,5,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
6973,4,3,5,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,3
6974,3,4,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
6975,6,3,5,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
6976,4,1,9,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,4,1
6977,3,4,3,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
6978,6,3,3,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
6979,6,3,5,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
6980,3,3,5,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
6981,4,3,5,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
6982,4,3,3,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
6983,4,3,3,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
6984,6,3,3,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
6985,0,3,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,5
6986,4,3,3,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
6987,6,3,5,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
6988,6,4,3,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
6989,3,3,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
6990,0,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,1,3
6991,4,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
6992,4,4,3,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
6993,4,4,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
6994,3,3,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,0
6995,4,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,4,1,3
6996,3,4,3,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
6997,4,4,3,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
6998,4,1,9,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
6999,6,3,4,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,4,1
7000,4,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,4,5,3
7001,4,4,3,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7002,4,4,5,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7003,4,3,3,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
7004,6,3,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7005,4,3,9,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
7006,4,3,9,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
7007,4,3,3,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
7008,6,3,3,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7009,4,3,4,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,4,1
7010,6,1,9,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,4,1
7011,4,4,3,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7012,0,3,9,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7013,4,3,3,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7014,3,3,5,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7015,3,4,5,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
7016,4,3,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,4,1
7017,6,3,9,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7018,3,4,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7019,6,3,3,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7020,6,1,9,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,4,1
7021,4,1,9,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
7022,3,3,3,1,8,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7023,3,3,4,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
7024,4,3,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7025,6,3,5,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7026,4,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,0,1,3
7027,6,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,3
7028,4,4,3,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
7029,6,3,3,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7030,6,3,5,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7031,4,3,3,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7032,6,3,5,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
7033,4,1,9,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,2,1
7034,4,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,3,1,3
7035,4,4,1,1,4,1,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7036,6,1,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,4,1
7037,6,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,5,3
7038,6,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,0,5,3
7039,4,4,3,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7040,4,1,9,1,5,1,2,0,8,0,0,2,2,8,8,0,3,3,4,8,2,1
7041,6,1,4,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,4,1
7042,3,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,3,5,3
7043,4,4,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
7044,4,4,5,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
7045,3,4,5,1,8,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,0
7046,3,4,3,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7047,4,1,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,2,1
7048,3,4,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,0
7049,3,4,5,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7050,4,3,3,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7051,4,3,4,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,4,1
7052,0,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,9,1,3
7053,4,4,5,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7054,6,3,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,5
7055,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,0,1,4,4,5,3
7056,4,3,5,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,0
7057,4,3,5,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
7058,4,3,3,1,8,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
7059,3,3,3,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7060,6,3,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7061,6,3,3,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7062,6,3,5,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7063,4,4,5,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7064,6,3,6,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7065,3,3,3,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7066,6,4,5,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7067,4,3,5,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,3
7068,4,3,4,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,4,1
7069,4,3,5,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7070,3,4,5,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
7071,4,3,5,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7072,4,4,3,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7073,3,4,3,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7074,3,3,1,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7075,3,4,5,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7076,4,3,3,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7077,6,3,3,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,3
7078,3,4,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7079,6,3,5,1,2,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7080,3,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,0,1,4,3,1,3
7081,3,3,3,1,8,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,0
7082,6,4,3,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,5
7083,6,4,3,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7084,6,3,3,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7085,4,3,3,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7086,6,3,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7087,0,1,4,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,4,1
7088,4,4,3,1,8,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7089,4,3,3,1,8,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7090,4,1,4,1,5,1,2,0,2,0,0,2,2,8,8,0,3,3,4,8,2,1
7091,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,5,3
7092,3,4,5,1,4,1,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7093,4,3,3,1,8,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7094,3,3,5,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7095,4,4,5,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7096,4,3,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7097,4,4,5,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
7098,4,4,5,1,9,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,3
7099,6,1,4,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
7100,4,4,3,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7101,6,4,1,1,4,0,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7102,4,4,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7103,4,4,3,1,8,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7104,0,3,9,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,4,1
7105,4,3,5,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7106,6,3,3,1,9,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,5
7107,3,4,5,1,2,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,3
7108,3,3,3,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7109,4,4,3,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7110,4,4,3,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,0
7111,0,1,9,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7112,4,4,5,1,4,0,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7113,3,4,3,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7114,4,3,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,5
7115,4,4,5,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7116,6,3,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7117,6,4,4,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,5,5
7118,3,3,5,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,0
7119,4,4,3,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
7120,4,1,9,1,5,1,2,0,11,0,0,1,1,8,8,0,3,3,4,8,2,1
7121,6,3,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7122,4,4,5,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7123,6,3,3,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7124,4,3,9,1,5,1,2,0,11,0,0,2,1,8,8,0,3,3,4,8,2,1
7125,3,4,5,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,5
7126,4,3,3,1,8,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7127,4,3,3,1,9,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,5
7128,3,4,3,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7129,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,9,5,3
7130,3,4,5,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7131,4,4,3,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7132,4,3,3,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,0
7133,4,3,3,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7134,0,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,0,5,3
7135,4,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,4,1
7136,6,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,5,3
7137,6,1,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
7138,4,3,3,1,9,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7139,3,4,3,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7140,4,3,5,1,8,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,0
7141,4,3,5,1,9,1,0,2,0,2,0,1,2,6,8,0,3,1,0,8,5,5
7142,0,3,9,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,2,1
7143,3,3,5,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,0
7144,0,1,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,2,1
7145,6,3,5,1,2,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,0
7146,6,4,3,1,2,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,3
7147,3,4,1,1,4,1,0,0,11,0,2,1,4,1,1,0,3,0,3,8,1,0
7148,3,3,5,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,0
7149,6,4,3,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,3
7150,3,3,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7151,3,4,3,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7152,3,3,3,1,2,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,3
7153,6,3,3,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7154,4,3,4,1,5,1,2,0,11,0,0,1,2,8,8,0,3,3,4,8,4,1
7155,6,3,3,1,9,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7156,4,3,5,1,9,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7157,4,4,3,1,8,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,3
7158,6,3,5,1,9,1,0,2,0,2,0,1,1,8,6,0,3,1,0,8,5,5
7159,0,3,4,1,5,1,2,0,2,0,0,2,1,8,8,0,3,3,4,8,2,1
7160,6,3,5,1,8,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7161,3,3,3,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7162,4,3,5,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,0
7163,0,3,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,4,1
7164,6,3,5,1,9,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7165,3,4,3,1,9,1,0,2,0,2,0,2,1,8,8,0,3,1,0,8,5,5
7166,3,3,3,1,9,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,0
7167,3,4,5,1,4,1,0,0,12,0,2,1,4,1,1,0,3,0,3,8,1,0
7168,0,1,4,1,5,1,2,0,2,0,0,1,2,8,8,0,3,3,4,8,4,1
7169,3,3,3,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,5
7170,4,3,5,1,2,1,0,2,0,2,0,2,1,6,6,0,3,1,0,8,5,3
7171,4,3,4,1,5,1,2,0,8,0,0,2,1,8,8,0,3,3,4,8,2,1
7172,4,4,5,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7173,6,3,3,1,8,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,3
7174,0,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,9,1,3
7175,4,4,5,1,2,1,0,2,0,2,0,2,1,6,8,0,3,1,0,8,5,3
7176,3,4,5,1,8,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,3
7177,6,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,1,3
7178,4,3,5,1,2,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7179,4,3,5,1,2,1,0,2,0,2,0,1,1,6,6,0,3,1,0,8,5,0
7180,4,3,5,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,5
7181,4,3,5,1,8,1,0,2,0,2,0,2,2,6,8,0,3,1,0,8,5,5
7182,3,4,1,2,5,1,0,0,11,0,1,2,2,8,8,0,3,3,4,8,6,5
7183,3,3,5,1,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,3,1,3
7184,0,3,9,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
7185,4,3,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7186,0,3,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7187,4,4,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
7188,4,4,5,1,8,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7189,6,3,5,1,5,0,0,0,7,0,0,2,2,5,5,0,1,1,4,9,1,3
7190,6,3,3,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
7191,6,3,5,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7192,3,3,3,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,3
7193,3,4,3,1,8,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,5
7194,6,4,3,1,8,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,5
7195,4,3,3,1,2,1,0,2,0,2,0,1,1,8,8,0,3,1,0,8,5,0
7196,4,4,5,1,5,1,0,0,11,0,1,4,4,4,4,0,3,3,4,8,6,0
7197,3,3,3,1,2,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,0
7198,4,3,5,1,8,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,5
7199,3,4,5,1,9,1,0,2,0,2,0,2,2,8,8,0,3,1,0,8,5,5
7200,3,3,3,1,2,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
7201,4,1,4,1,5,1,2,0,11,0,0,2,2,8,8,0,3,3,4,8,2,1
7202,4,3,5,1,2,1,0,2,0,2,0,2,1,8,6,0,3,1,0,8,5,0
7203,0,1,9,1,5,1,2,0,8,0,0,1,2,8,8,0,3,3,4,8,4,1
7204,4,3,3,1,9,1,0,2,0,2,0,1,1,6,8,0,3,1,0,8,5,3
7205,6,3,4,1,5,1,2,0,8,0,0,1,1,8,8,0,3,3,4,8,2,1
7206,4,3,5,1,5,0,0,0,12,0,0,2,2,5,5,0,1,1,4,9,1,3
7207,4,3,3,1,2,1,0,2,0,2,0,1,2,8,6,0,3,1,0,8,5,5
7208,4,4,5,1,2,1,0,2,0,2,0,2,2,8,6,0,3,1,0,8,5,3
7209,4,1,4,1,5,1,2,0,2,0,0,1,1,8,8,0,3,3,4,8,2,1
